domain,model,agent_count,question_id,is_correct
medical,gpt_4o,4,medqa_1930,True
medical,gpt_4o,4,medqa_1662,False
medical,gpt_4o,4,medqa_644,False
medical,gpt_4o,4,medqa_2826,True
medical,gpt_4o,4,medqa_3114,False
medical,gpt_4o,4,medqa_1659,False
medical,gpt_4o,4,medqa_2426,False
medical,gpt_4o,4,medqa_4913,True
medical,gpt_4o,4,medqa_3831,True
medical,gpt_4o,4,medqa_943,False
medical,gpt_4o,4,medqa_1698,False
medical,gpt_4o,4,medqa_4996,False
medical,gpt_4o,4,medqa_4324,False
medical,gpt_4o,4,medqa_2335,True
medical,gpt_4o,4,medqa_1479,True
medical,gpt_4o,4,medqa_3964,False
medical,gpt_4o,4,medqa_4746,False
medical,gpt_4o,4,medqa_4434,False
medical,gpt_4o,4,medqa_3805,True
medical,gpt_4o,4,medqa_3942,False
medical,gpt_4o,4,medqa_4616,True
medical,gpt_4o,4,medqa_127,False
medical,gpt_4o,4,medqa_2210,False
medical,gpt_4o,4,medqa_2371,True
medical,gpt_4o,4,medqa_1980,False
medical,gpt_4o,4,medqa_1483,False
medical,gpt_4o,4,medqa_2924,True
medical,gpt_4o,4,medqa_2317,False
medical,gpt_4o,4,medqa_3951,False
medical,gpt_4o,4,medqa_3213,False
medical,gpt_4o,4,medqa_737,True
medical,gpt_4o,4,medqa_3726,False
medical,gpt_4o,4,medqa_3765,False
medical,gpt_4o,4,medqa_1161,False
medical,gpt_4o,4,medqa_318,False
medical,gpt_4o,4,medqa_2319,False
medical,gpt_4o,4,medqa_598,False
medical,gpt_4o,4,medqa_1150,False
medical,gpt_4o,4,medqa_4803,False
medical,gpt_4o,4,medqa_3593,True
medical,gpt_4o,4,medqa_4727,False
medical,gpt_4o,4,medqa_2349,False
medical,gpt_4o,4,medqa_4049,False
medical,gpt_4o,4,medqa_3827,True
medical,gpt_4o,4,medqa_1965,False
medical,gpt_4o,4,medqa_1995,False
medical,gpt_4o,4,medqa_2953,True
medical,gpt_4o,4,medqa_1824,False
medical,gpt_4o,4,medqa_2844,False
medical,gpt_4o,4,medqa_1889,False
medical,gpt_4o,4,medqa_2848,True
medical,gpt_4o,4,medqa_4922,True
medical,gpt_4o,4,medqa_445,False
medical,gpt_4o,4,medqa_2645,False
medical,gpt_4o,4,medqa_860,True
medical,gpt_4o,4,medqa_297,False
medical,gpt_4o,4,medqa_3220,False
medical,gpt_4o,4,medqa_3120,True
medical,gpt_4o,4,medqa_907,False
medical,gpt_4o,4,medqa_4165,False
medical,gpt_4o,4,medqa_4374,False
medical,gpt_4o,4,medqa_2242,False
medical,gpt_4o,4,medqa_2891,True
medical,gpt_4o,4,medqa_348,False
medical,gpt_4o,4,medqa_1248,True
medical,gpt_4o,4,medqa_2809,False
medical,gpt_4o,4,medqa_1595,False
medical,gpt_4o,4,medqa_583,False
medical,gpt_4o,4,medqa_3171,False
medical,gpt_4o,4,medqa_2971,False
medical,gpt_4o,4,medqa_3160,True
medical,gpt_4o,4,medqa_4710,True
medical,gpt_4o,4,medqa_1031,False
medical,gpt_4o,4,medqa_4841,True
medical,gpt_4o,4,medqa_1895,False
medical,gpt_4o,4,medqa_2259,False
medical,gpt_4o,4,medqa_2321,True
medical,gpt_4o,4,medqa_299,False
medical,gpt_4o,4,medqa_1492,False
medical,gpt_4o,4,medqa_904,False
medical,gpt_4o,4,medqa_2443,True
medical,gpt_4o,4,medqa_2285,False
medical,gpt_4o,4,medqa_1669,False
medical,gpt_4o,4,medqa_4534,False
medical,gpt_4o,4,medqa_1358,False
medical,gpt_4o,4,medqa_729,False
medical,gpt_4o,4,medqa_4288,False
medical,gpt_4o,4,medqa_2185,False
medical,gpt_4o,4,medqa_300,False
medical,gpt_4o,4,medqa_640,False
medical,gpt_4o,4,medqa_1656,False
medical,gpt_4o,4,medqa_3715,False
medical,gpt_4o,4,medqa_2830,False
medical,gpt_4o,4,medqa_1754,False
medical,gpt_4o,4,medqa_2484,False
medical,gpt_4o,4,medqa_719,True
medical,gpt_4o,4,medqa_4624,True
medical,gpt_4o,4,medqa_3524,False
medical,gpt_4o,4,medqa_2903,False
medical,gpt_4o,4,medqa_4080,False
medical,gpt_4o,4,medqa_2700,True
medical,gpt_4o,4,medqa_4517,False
medical,gpt_4o,4,medqa_354,False
medical,gpt_4o,4,medqa_3019,False
medical,gpt_4o,4,medqa_3597,False
medical,gpt_4o,4,medqa_4866,False
medical,gpt_4o,4,medqa_795,False
medical,gpt_4o,4,medqa_2099,False
medical,gpt_4o,4,medqa_4056,True
medical,gpt_4o,4,medqa_2355,True
medical,gpt_4o,4,medqa_45,False
medical,gpt_4o,4,medqa_4390,False
medical,gpt_4o,4,medqa_4234,False
medical,gpt_4o,4,medqa_155,False
medical,gpt_4o,4,medqa_484,False
medical,gpt_4o,4,medqa_4477,False
medical,gpt_4o,4,medqa_808,False
medical,gpt_4o,4,medqa_2624,False
medical,gpt_4o,4,medqa_171,False
medical,gpt_4o,4,medqa_2640,False
medical,gpt_4o,4,medqa_1618,False
medical,gpt_4o,4,medqa_3363,False
medical,gpt_4o,4,medqa_4829,False
medical,gpt_4o,4,medqa_2378,False
medical,gpt_4o,4,medqa_3638,False
medical,gpt_4o,4,medqa_4957,False
medical,gpt_4o,4,medqa_4109,False
medical,gpt_4o,4,medqa_3816,False
medical,gpt_4o,4,medqa_3506,False
medical,gpt_4o,4,medqa_3319,False
medical,gpt_4o,4,medqa_3919,True
medical,gpt_4o,4,medqa_2597,False
medical,gpt_4o,4,medqa_3740,False
medical,gpt_4o,4,medqa_2235,True
medical,gpt_4o,4,medqa_1282,False
medical,gpt_4o,4,medqa_3078,True
medical,gpt_4o,4,medqa_4213,False
medical,gpt_4o,4,medqa_3501,True
medical,gpt_4o,4,medqa_2248,False
medical,gpt_4o,4,medqa_1990,False
medical,gpt_4o,4,medqa_2059,False
medical,gpt_4o,4,medqa_2316,True
medical,gpt_4o,4,medqa_4733,False
medical,gpt_4o,4,medqa_2929,True
medical,gpt_4o,4,medqa_434,False
medical,gpt_4o,4,medqa_1462,False
medical,gpt_4o,4,medqa_4611,True
medical,gpt_4o,4,medqa_1773,False
medical,gpt_4o,4,medqa_1187,True
medical,gpt_4o,4,medqa_1133,False
medical,gpt_4o,4,medqa_1994,False
medical,gpt_4o,4,medqa_275,False
medical,gpt_4o,4,medqa_1786,True
medical,gpt_4o,4,medqa_2706,True
medical,gpt_4o,4,medqa_3720,True
medical,gpt_4o,4,medqa_3576,False
medical,gpt_4o,4,medqa_2537,False
medical,gpt_4o,4,medqa_2653,False
medical,gpt_4o,4,medqa_4554,False
medical,gpt_4o,4,medqa_3119,False
medical,gpt_4o,4,medqa_4731,False
medical,gpt_4o,4,medqa_1472,False
medical,gpt_4o,4,medqa_4546,False
medical,gpt_4o,4,medqa_3268,False
medical,gpt_4o,4,medqa_3830,False
medical,gpt_4o,4,medqa_1465,False
medical,gpt_4o,4,medqa_3366,False
medical,gpt_4o,4,medqa_2748,False
medical,gpt_4o,4,medqa_1220,True
medical,gpt_4o,4,medqa_409,False
medical,gpt_4o,4,medqa_4418,False
medical,gpt_4o,4,medqa_2524,True
medical,gpt_4o,4,medqa_186,True
medical,gpt_4o,4,medqa_288,False
medical,gpt_4o,4,medqa_579,False
medical,gpt_4o,4,medqa_4950,False
medical,gpt_4o,4,medqa_590,False
medical,gpt_4o,4,medqa_3238,False
medical,gpt_4o,4,medqa_2526,False
medical,gpt_4o,4,medqa_3981,False
medical,gpt_4o,4,medqa_3876,False
medical,gpt_4o,4,medqa_558,False
medical,gpt_4o,4,medqa_285,False
medical,gpt_4o,4,medqa_2200,False
medical,gpt_4o,4,medqa_4767,False
medical,gpt_4o,4,medqa_3047,False
medical,gpt_4o,4,medqa_2774,False
medical,gpt_4o,4,medqa_3543,False
medical,gpt_4o,4,medqa_624,False
medical,gpt_4o,4,medqa_3938,True
medical,gpt_4o,4,medqa_24,True
medical,gpt_4o,4,medqa_1252,False
medical,gpt_4o,4,medqa_2838,False
medical,gpt_4o,4,medqa_2083,False
medical,gpt_4o,4,medqa_2544,False
medical,gpt_4o,4,medqa_1178,False
medical,gpt_4o,4,medqa_4069,False
medical,gpt_4o,4,medqa_2648,False
medical,gpt_4o,4,medqa_488,False
medical,gpt_4o,4,medqa_4872,False
medical,gpt_4o,4,medqa_894,False
medical,gpt_4o,4,medqa_3293,True
medical,gpt_4o,4,medqa_1737,False
medical,gpt_4o,4,medqa_4133,True
medical,gpt_4o,4,medqa_4309,False
medical,gpt_4o,4,medqa_3324,True
medical,gpt_4o,4,medqa_2807,False
medical,gpt_4o,4,medqa_2238,False
medical,gpt_4o,4,medqa_4743,False
medical,gpt_4o,4,medqa_4518,False
medical,gpt_4o,4,medqa_1506,False
medical,gpt_4o,4,medqa_2203,False
medical,gpt_4o,4,medqa_3824,False
medical,gpt_4o,4,medqa_2659,False
medical,gpt_4o,4,medqa_2796,False
medical,gpt_4o,4,medqa_1044,True
medical,gpt_4o,4,medqa_1029,False
medical,gpt_4o,4,medqa_4046,False
medical,gpt_4o,4,medqa_295,True
medical,gpt_4o,4,medqa_1703,True
medical,gpt_4o,4,medqa_788,False
medical,gpt_4o,4,medqa_3650,False
medical,gpt_4o,4,medqa_634,True
medical,gpt_4o,4,medqa_1945,False
medical,gpt_4o,4,medqa_2969,False
medical,gpt_4o,4,medqa_3821,False
medical,gpt_4o,4,medqa_4084,False
medical,gpt_4o,4,medqa_3656,False
medical,gpt_4o,4,medqa_2630,True
medical,gpt_4o,4,medqa_279,False
medical,gpt_4o,4,medqa_4044,False
medical,gpt_4o,4,medqa_792,True
medical,gpt_4o,4,medqa_2009,False
medical,gpt_4o,4,medqa_2806,False
medical,gpt_4o,4,medqa_393,False
medical,gpt_4o,4,medqa_4773,False
medical,gpt_4o,4,medqa_4007,False
medical,gpt_4o,4,medqa_4362,True
medical,gpt_4o,4,medqa_469,False
medical,gpt_4o,4,medqa_4883,False
medical,gpt_4o,4,medqa_4823,True
medical,gpt_4o,4,medqa_4421,True
medical,gpt_4o,4,medqa_2946,False
medical,gpt_4o,4,medqa_1050,False
medical,gpt_4o,4,medqa_1353,True
medical,gpt_4o,4,medqa_1321,False
medical,gpt_4o,4,medqa_4968,True
medical,gpt_4o,4,medqa_2578,False
medical,gpt_4o,4,medqa_53,True
medical,gpt_4o,4,medqa_1417,False
medical,gpt_4o,4,medqa_2916,True
medical,gpt_4o,4,medqa_3026,False
medical,gpt_4o,4,medqa_2979,False
medical,gpt_4o,4,medqa_900,True
medical,gpt_4o,4,medqa_192,True
medical,gpt_4o,4,medqa_1214,True
medical,gpt_4o,4,medqa_3333,True
medical,gpt_4o,4,medqa_208,False
medical,gpt_4o,4,medqa_4266,True
medical,gpt_4o,4,medqa_2253,False
medical,gpt_4o,4,medqa_1202,False
medical,gpt_4o,4,medqa_4008,False
medical,gpt_4o,4,medqa_3965,True
medical,gpt_4o,4,medqa_2184,True
medical,gpt_4o,4,medqa_831,True
medical,gpt_4o,4,medqa_765,True
medical,gpt_4o,4,medqa_1143,False
medical,gpt_4o,4,medqa_4004,False
medical,gpt_4o,4,medqa_2224,False
medical,gpt_4o,4,medqa_1910,False
medical,gpt_4o,4,medqa_305,True
medical,gpt_4o,4,medqa_4970,False
medical,gpt_4o,4,medqa_3154,False
medical,gpt_4o,4,medqa_4318,False
medical,gpt_4o,4,medqa_3195,True
medical,gpt_4o,4,medqa_3912,True
medical,gpt_4o,4,medqa_2117,False
medical,gpt_4o,4,medqa_2444,False
medical,gpt_4o,4,medqa_863,False
medical,gpt_4o,4,medqa_4281,False
medical,gpt_4o,4,medqa_1706,False
medical,gpt_4o,4,medqa_3248,True
medical,gpt_4o,4,medqa_3952,False
medical,gpt_4o,4,medqa_4858,False
medical,gpt_4o,4,medqa_1782,False
medical,gpt_4o,4,medqa_3429,False
medical,gpt_4o,4,medqa_4511,False
medical,gpt_4o,4,medqa_4761,False
medical,gpt_4o,4,medqa_337,False
medical,gpt_4o,4,medqa_4519,False
medical,gpt_4o,4,medqa_873,False
medical,gpt_4o,4,medqa_1301,False
medical,gpt_4o,4,medqa_4391,True
medical,gpt_4o,4,medqa_3921,False
medical,gpt_4o,4,medqa_4703,False
medical,gpt_4o,4,medqa_4563,False
medical,gpt_4o,4,medqa_4522,False
medical,gpt_4o,4,medqa_2898,False
medical,gpt_4o,4,medqa_3804,True
medical,gpt_4o,4,medqa_1993,True
medical,gpt_4o,4,medqa_2106,False
medical,gpt_4o,4,medqa_4713,True
medical,gpt_4o,4,medqa_4675,False
medical,gpt_4o,4,medqa_23,False
medical,gpt_4o,4,medqa_2410,True
medical,gpt_4o,4,medqa_2739,False
medical,gpt_4o,4,medqa_4915,True
medical,gpt_4o,4,medqa_4940,False
medical,gpt_4o,4,medqa_1431,True
medical,gpt_4o,4,medqa_685,False
medical,gpt_4o,4,medqa_464,True
medical,gpt_4o,4,medqa_2994,False
medical,gpt_4o,4,medqa_4801,False
medical,gpt_4o,4,medqa_3173,False
medical,gpt_4o,4,medqa_3772,False
medical,gpt_4o,4,medqa_4381,False
medical,gpt_4o,4,medqa_4953,False
medical,gpt_4o,4,medqa_3296,False
medical,gpt_4o,4,medqa_1580,False
medical,gpt_4o,4,medqa_166,False
medical,gpt_4o,4,medqa_3716,False
medical,gpt_4o,4,medqa_4850,False
medical,gpt_4o,4,medqa_2795,False
medical,gpt_4o,4,medqa_1838,False
medical,gpt_4o,4,medqa_2561,False
medical,gpt_4o,4,medqa_3111,False
medical,gpt_4o,4,medqa_2541,False
medical,gpt_4o,4,medqa_2104,True
medical,gpt_4o,4,medqa_3378,False
medical,gpt_4o,4,medqa_2521,False
medical,gpt_4o,4,medqa_4059,True
medical,gpt_4o,4,medqa_4429,False
medical,gpt_4o,4,medqa_4629,True
medical,gpt_4o,4,medqa_804,True
medical,gpt_4o,4,medqa_425,True
medical,gpt_4o,4,medqa_532,False
medical,gpt_4o,4,medqa_3797,True
medical,gpt_4o,4,medqa_1755,False
medical,gpt_4o,4,medqa_1312,False
medical,gpt_4o,4,medqa_998,True
medical,gpt_4o,4,medqa_2652,False
medical,gpt_4o,4,medqa_298,False
medical,gpt_4o,4,medqa_4661,True
medical,gpt_4o,4,medqa_835,False
medical,gpt_4o,4,medqa_2936,True
medical,gpt_4o,4,medqa_2298,False
medical,gpt_4o,4,medqa_890,True
medical,gpt_4o,4,medqa_3850,True
medical,gpt_4o,4,medqa_2482,False
medical,gpt_4o,4,medqa_3895,False
medical,gpt_4o,4,medqa_525,False
medical,gpt_4o,4,medqa_1873,True
medical,gpt_4o,4,medqa_575,False
medical,gpt_4o,4,medqa_3274,True
medical,gpt_4o,4,medqa_4347,False
medical,gpt_4o,4,medqa_198,True
medical,gpt_4o,4,medqa_3018,True
medical,gpt_4o,4,medqa_4129,False
medical,gpt_4o,4,medqa_217,False
medical,gpt_4o,4,medqa_565,False
medical,gpt_4o,4,medqa_659,False
medical,gpt_4o,4,medqa_2867,False
medical,gpt_4o,4,medqa_4341,False
medical,gpt_4o,4,medqa_132,False
medical,gpt_4o,4,medqa_1404,False
medical,gpt_4o,4,medqa_3323,False
medical,gpt_4o,4,medqa_543,False
medical,gpt_4o,4,medqa_2556,True
medical,gpt_4o,4,medqa_551,False
medical,gpt_4o,4,medqa_2909,False
medical,gpt_4o,4,medqa_3453,False
medical,gpt_4o,4,medqa_3327,False
medical,gpt_4o,4,medqa_4290,True
medical,gpt_4o,4,medqa_2141,False
medical,gpt_4o,4,medqa_3683,True
medical,gpt_4o,4,medqa_1690,True
medical,gpt_4o,4,medqa_2608,False
medical,gpt_4o,4,medqa_4853,False
medical,gpt_4o,4,medqa_3041,True
medical,gpt_4o,4,medqa_595,False
medical,gpt_4o,4,medqa_2799,False
medical,gpt_4o,4,medqa_1730,False
medical,gpt_4o,4,medqa_3152,False
medical,gpt_4o,4,medqa_3167,False
medical,gpt_4o,4,medqa_2369,True
medical,gpt_4o,4,medqa_1173,False
medical,gpt_4o,4,medqa_1414,True
medical,gpt_4o,4,medqa_4814,False
medical,gpt_4o,4,medqa_1709,False
medical,gpt_4o,4,medqa_2591,False
medical,gpt_4o,4,medqa_1560,True
medical,gpt_4o,4,medqa_2065,False
medical,gpt_4o,4,medqa_1872,False
medical,gpt_4o,4,medqa_3961,False
medical,gpt_4o,4,medqa_1320,False
medical,gpt_4o,4,medqa_3851,True
medical,gpt_4o,4,medqa_3292,False
medical,gpt_4o,4,medqa_2092,False
medical,gpt_4o,4,medqa_858,False
medical,gpt_4o,4,medqa_2697,True
medical,gpt_4o,4,medqa_2216,True
medical,gpt_4o,4,medqa_1854,False
medical,gpt_4o,4,medqa_2926,True
medical,gpt_4o,4,medqa_2833,True
medical,gpt_4o,4,medqa_1575,False
medical,gpt_4o,4,medqa_2064,False
medical,gpt_4o,4,medqa_3444,False
medical,gpt_4o,4,medqa_3184,False
medical,gpt_4o,4,medqa_883,False
medical,gpt_4o,4,medqa_2754,False
medical,gpt_4o,4,medqa_4216,False
medical,gpt_4o,4,medqa_3575,True
medical,gpt_4o,4,medqa_190,False
medical,gpt_4o,4,medqa_2016,False
medical,gpt_4o,4,medqa_4610,False
medical,gpt_4o,4,medqa_3943,False
medical,gpt_4o,4,medqa_2812,False
medical,gpt_4o,4,medqa_3337,False
medical,gpt_4o,4,medqa_2467,True
medical,gpt_4o,4,medqa_4470,False
medical,gpt_4o,4,medqa_2523,False
medical,gpt_4o,4,medqa_768,True
medical,gpt_4o,4,medqa_4201,False
medical,gpt_4o,4,medqa_2915,False
medical,gpt_4o,4,medqa_494,False
medical,gpt_4o,4,medqa_17,False
medical,gpt_4o,4,medqa_4400,False
medical,gpt_4o,4,medqa_725,True
medical,gpt_4o,4,medqa_1592,True
medical,gpt_4o,4,medqa_4956,False
medical,gpt_4o,4,medqa_2396,False
medical,gpt_4o,4,medqa_3387,False
medical,gpt_4o,4,medqa_4965,True
medical,gpt_4o,4,medqa_3065,False
medical,gpt_4o,4,medqa_441,False
medical,gpt_4o,4,medqa_1629,False
medical,gpt_4o,4,medqa_4882,True
medical,gpt_4o,4,medqa_4254,True
medical,gpt_4o,4,medqa_3978,False
medical,gpt_4o,4,medqa_2753,False
medical,gpt_4o,4,medqa_2745,False
medical,gpt_4o,4,medqa_1285,True
medical,gpt_4o,4,medqa_2593,False
medical,gpt_4o,4,medqa_4988,False
medical,gpt_4o,4,medqa_4581,True
medical,gpt_4o,4,medqa_3502,True
medical,gpt_4o,4,medqa_728,True
medical,gpt_4o,4,medqa_4095,False
medical,gpt_4o,4,medqa_802,True
medical,gpt_4o,4,medqa_472,False
medical,gpt_4o,4,medqa_2266,False
medical,gpt_4o,4,medqa_436,False
medical,gpt_4o,4,medqa_3880,False
medical,gpt_4o,4,medqa_2732,False
medical,gpt_4o,4,medqa_2098,True
medical,gpt_4o,4,medqa_1026,True
medical,gpt_4o,4,medqa_3015,False
medical,gpt_4o,4,medqa_1845,True
medical,gpt_4o,4,medqa_3055,False
medical,gpt_4o,4,medqa_4805,False
medical,gpt_4o,4,medqa_2662,False
medical,gpt_4o,4,medqa_2836,False
medical,gpt_4o,4,medqa_4760,False
medical,gpt_4o,4,medqa_2063,False
medical,gpt_4o,4,medqa_1208,False
medical,gpt_4o,4,medqa_3480,False
medical,gpt_4o,4,medqa_2043,False
medical,gpt_4o,4,medqa_3384,False
medical,gpt_4o,4,medqa_2761,False
medical,gpt_4o,4,medqa_4285,False
medical,gpt_4o,4,medqa_3364,False
medical,gpt_4o,4,medqa_2843,False
medical,gpt_4o,4,medqa_2955,False
medical,gpt_4o,4,medqa_1041,False
medical,gpt_4o,4,medqa_4912,False
medical,gpt_4o,4,medqa_1586,False
medical,gpt_4o,4,medqa_3163,False
medical,gpt_4o,4,medqa_1016,False
medical,gpt_4o,4,medqa_4296,False
medical,gpt_4o,4,medqa_546,False
medical,gpt_4o,4,medqa_2413,False
medical,gpt_4o,4,medqa_4085,False
medical,gpt_4o,4,medqa_2337,False
medical,gpt_4o,4,medqa_4860,False
medical,gpt_4o,4,medqa_3547,False
medical,gpt_4o,4,medqa_2875,True
medical,gpt_4o,4,medqa_599,False
medical,gpt_4o,4,medqa_4087,False
medical,gpt_4o,4,medqa_3662,True
medical,gpt_4o,4,medqa_438,False
medical,gpt_4o,4,medqa_4595,True
medical,gpt_4o,4,medqa_4051,False
medical,gpt_4o,4,medqa_3904,False
medical,gpt_4o,4,medqa_3668,False
medical,gpt_4o,4,medqa_4385,False
medical,gpt_4o,4,medqa_608,True
medical,gpt_4o,4,medqa_2869,False
medical,gpt_4o,4,medqa_2976,False
medical,gpt_4o,4,medqa_2819,False
medical,gpt_4o,4,medqa_962,False
medical,gpt_4o,4,medqa_4576,False
medical,gpt_4o,4,medqa_2595,False
medical,gpt_4o,4,medqa_2076,False
medical,gpt_4o,4,medqa_1704,True
medical,gpt_4o,4,medqa_3405,False
medical,gpt_4o,4,medqa_2361,False
medical,gpt_4o,4,medqa_4499,False
medical,gpt_4o,4,medqa_2778,True
medical,gpt_4o,4,medqa_2510,True
medical,gpt_4o,4,medqa_4837,True
medical,gpt_4o,4,medqa_3483,True
medical,gpt_4o,4,medqa_4082,True
medical,gpt_4o,4,medqa_4081,False
medical,gpt_4o,4,medqa_986,False
medical,gpt_4o,4,medqa_3612,False
medical,gpt_4o,4,medqa_2082,False
medical,gpt_4o,4,medqa_1018,False
medical,gpt_4o,4,medqa_4313,False
medical,gpt_4o,4,medqa_1831,False
medical,gpt_4o,4,medqa_1978,True
medical,gpt_4o,4,medqa_1922,False
medical,gpt_4o,4,medqa_1550,True
medical,gpt_4o,4,medqa_4579,False
medical,gpt_4o,4,medqa_3867,False
medical,gpt_4o,4,medqa_1313,False
medical,gpt_4o,4,medqa_4991,True
medical,gpt_4o,4,medqa_4948,False
medical,gpt_4o,4,medqa_4217,True
medical,gpt_4o,4,medqa_1576,False
medical,gpt_4o,4,medqa_2743,False
medical,gpt_4o,4,medqa_2314,False
medical,gpt_4o,4,medqa_542,False
medical,gpt_4o,4,medqa_4764,True
medical,gpt_4o,4,medqa_2303,False
medical,gpt_4o,4,medqa_2770,False
medical,gpt_4o,4,medqa_3786,False
medical,gpt_4o,4,medqa_2776,True
medical,gpt_4o,4,medqa_467,False
medical,gpt_4o,4,medqa_3635,True
medical,gpt_4o,4,medqa_4724,True
medical,gpt_4o,4,medqa_3861,True
medical,gpt_4o,4,medqa_2691,True
medical,gpt_4o,4,medqa_4171,False
medical,gpt_4o,4,medqa_2282,True
medical,gpt_4o,4,medqa_1861,False
medical,gpt_4o,4,medqa_2635,False
medical,gpt_4o,4,medqa_1139,False
medical,gpt_4o,4,medqa_3380,False
medical,gpt_4o,4,medqa_0,False
medical,gpt_4o,4,medqa_1398,False
medical,gpt_4o,4,medqa_47,True
medical,gpt_4o,4,medqa_3871,False
medical,gpt_4o,4,medqa_2330,True
medical,gpt_4o,4,medqa_3718,True
medical,gpt_4o,4,medqa_4333,False
medical,gpt_4o,4,medqa_2932,False
medical,gpt_4o,4,medqa_642,False
medical,gpt_4o,4,medqa_4209,False
medical,gpt_4o,4,medqa_3177,False
medical,gpt_4o,4,medqa_4132,False
medical,gpt_4o,4,medqa_1688,False
medical,gpt_4o,4,medqa_2243,False
medical,gpt_4o,4,medqa_4662,True
medical,gpt_4o,4,medqa_3886,False
medical,gpt_4o,4,medqa_1385,False
medical,gpt_4o,4,medqa_2503,False
medical,gpt_4o,4,medqa_2474,False
medical,gpt_4o,4,medqa_3604,False
medical,gpt_4o,4,medqa_4666,False
medical,gpt_4o,4,medqa_3045,True
medical,gpt_4o,4,medqa_1247,False
medical,gpt_4o,4,medqa_146,False
medical,gpt_4o,4,medqa_652,True
medical,gpt_4o,4,medqa_1396,False
medical,gpt_4o,4,medqa_3967,False
medical,gpt_4o,4,medqa_222,False
medical,gpt_4o,4,medqa_1555,False
medical,gpt_4o,4,medqa_3670,False
medical,gpt_4o,4,medqa_1287,False
medical,gpt_4o,4,medqa_4599,False
medical,gpt_4o,4,medqa_3834,False
medical,gpt_4o,4,medqa_742,True
medical,gpt_4o,4,medqa_2254,False
medical,gpt_4o,4,medqa_2294,False
medical,gpt_4o,4,medqa_4983,False
medical,gpt_4o,4,medqa_1805,False
medical,gpt_4o,4,medqa_2698,True
medical,gpt_4o,4,medqa_3806,True
medical,gpt_4o,4,medqa_1651,False
medical,gpt_4o,4,medqa_462,False
medical,gpt_4o,4,medqa_2964,False
medical,gpt_4o,4,medqa_4074,True
medical,gpt_4o,4,medqa_1853,False
medical,gpt_4o,4,medqa_322,False
medical,gpt_4o,4,medqa_1868,False
medical,gpt_4o,4,medqa_683,False
medical,gpt_4o,4,medqa_1454,False
medical,gpt_4o,4,medqa_3231,False
medical,gpt_4o,4,medqa_1488,True
medical,gpt_4o,4,medqa_912,False
medical,gpt_4o,4,medqa_3052,True
medical,gpt_4o,4,medqa_3803,False
medical,gpt_4o,4,medqa_3832,False
medical,gpt_4o,4,medqa_2347,False
medical,gpt_4o,4,medqa_2535,False
medical,gpt_4o,4,medqa_3621,False
medical,gpt_4o,4,medqa_1071,True
medical,gpt_4o,4,medqa_372,False
medical,gpt_4o,4,medqa_463,False
medical,gpt_4o,4,medqa_72,False
medical,gpt_4o,4,medqa_1835,False
medical,gpt_4o,4,medqa_4584,False
medical,gpt_4o,4,medqa_4488,True
medical,gpt_4o,4,medqa_1684,False
medical,gpt_4o,4,medqa_2627,False
medical,gpt_4o,4,medqa_4886,True
medical,gpt_4o,4,medqa_206,False
medical,gpt_4o,4,medqa_1772,True
medical,gpt_4o,4,medqa_913,True
medical,gpt_4o,4,medqa_2070,False
medical,gpt_4o,4,medqa_1416,False
medical,gpt_4o,4,medqa_535,True
medical,gpt_4o,4,medqa_2718,False
medical,gpt_4o,4,medqa_188,False
medical,gpt_4o,4,medqa_1999,False
medical,gpt_4o,4,medqa_2126,False
medical,gpt_4o,4,medqa_4232,False
medical,gpt_4o,4,medqa_4045,False
medical,gpt_4o,4,medqa_306,False
medical,gpt_4o,4,medqa_2249,False
medical,gpt_4o,4,medqa_259,False
medical,gpt_4o,4,medqa_4218,False
medical,gpt_4o,4,medqa_2504,False
medical,gpt_4o,4,medqa_3077,False
medical,gpt_4o,4,medqa_917,False
medical,gpt_4o,4,medqa_3646,False
medical,gpt_4o,4,medqa_390,False
medical,gpt_4o,4,medqa_4024,True
medical,gpt_4o,4,medqa_2611,False
medical,gpt_4o,4,medqa_4031,False
medical,gpt_4o,4,medqa_3420,False
medical,gpt_4o,4,medqa_4707,True
medical,gpt_4o,4,medqa_4828,False
medical,gpt_4o,4,medqa_2870,False
medical,gpt_4o,4,medqa_3463,False
medical,gpt_4o,4,medqa_1579,False
medical,gpt_4o,4,medqa_196,True
medical,gpt_4o,4,medqa_1048,True
medical,gpt_4o,4,medqa_504,False
medical,gpt_4o,4,medqa_818,True
medical,gpt_4o,4,medqa_4185,False
medical,gpt_4o,4,medqa_4951,False
medical,gpt_4o,4,medqa_1501,True
medical,gpt_4o,4,medqa_3980,False
medical,gpt_4o,4,medqa_2772,False
medical,gpt_4o,4,medqa_2550,False
medical,gpt_4o,4,medqa_3844,True
medical,gpt_4o,4,medqa_3882,True
medical,gpt_4o,4,medqa_4176,False
medical,gpt_4o,4,medqa_4181,True
medical,gpt_4o,4,medqa_1212,False
medical,gpt_4o,4,medqa_692,False
medical,gpt_4o,4,medqa_2530,False
medical,gpt_4o,4,medqa_946,True
medical,gpt_4o,4,medqa_205,False
medical,gpt_4o,4,medqa_3276,True
medical,gpt_4o,4,medqa_39,False
medical,gpt_4o,4,medqa_4363,False
medical,gpt_4o,4,medqa_826,False
medical,gpt_4o,4,medqa_960,False
medical,gpt_4o,4,medqa_3669,False
